OPDMS_EID,PSSE_BUS_NUMBER,PSSE_BUS_NAME,EMS_REGION_ID,EMS_STN_ID,EMS_ID,EMS_STN_DESC,BASKV,BUS_TYPE_IDE,AREA,ZONE
4983849,390534,3YALOAK__66E,VIC,YSW,DMY1,YALOAK SOUTH WF 66KV,66,1,3,98
3932180,391000,3YAMBUK__WF1,VIC,YWF,LTGT,YAMBUK WF,66,2,3,98
4981495,391201,3YATPOO__SF1,VIC,YSF,GEN2,YATPOOL SOLAR FARM 66KV,0.6,4,3,98
4981521,391202,3YATPOO__SF2,VIC,YSF,GEN1,YATPOOL SOLAR FARM 66KV,0.55,4,3,98
4981528,391220,3YATPOO__22A,VIC,YSF,2G2,YATPOOL SOLAR FARM 66KV,22,1,3,98
4981508,391221,3YATPOO__22B,VIC,YSF,2G1,YATPOOL SOLAR FARM 66KV,22,1,3,98
4981519,391222,3YATPOO__22C,VIC,YSF,2MN1,YATPOOL SOLAR FARM 66KV,22,1,3,98
4983640,391231,3YATPOO__66B,VIC,YSF,3CBB,YATPOOL SOLAR FARM 66KV,66,1,3,98
4981489,391232,3YATPOO__66C,VIC,YSF,LPOC,YATPOOL SOLAR FARM 66KV,66,1,3,98
4980538,391501,3YENDON__WF1,VIC,YDW,GEN1,YDW,0.65,2,3,98
4980516,391502,3YENDON__WF2,VIC,YDW,GEN2,YDW,0.65,2,3,98
4980520,391503,3YENDON__WF3,VIC,YDW,GEN3,YDW,0.65,2,3,98
4980532,391504,3YENDON__WF4,VIC,YDW,GEN4,YDW,0.65,2,3,98
4980536,391530,3YENDON__66A,VIC,YDW,BATL,YDW,66,1,3,98
4980528,391533,3YENDON__33A,VIC,YDW,GTX2,YDW,33,1,3,98
4980545,391534,3YENDON__33B,VIC,YDW,GTX1,YDW,33,1,3,98
4980522,391535,3YENDON__33C,VIC,YDW,GTX4,YDW,33,1,3,98
4980517,391536,3YENDON__33D,VIC,YDW,GTX3,YDW,33,1,3,98
4980544,391537,3YENDON__33E,VIC,YDW,2MN2,YDW,33,1,3,98
4980530,391538,3YENDON__33F,VIC,YDW,2MN1,YDW,33,1,3,98
3968201,400101,4RACEML__66B,QLD,RACOMIL,GEN,RACECOURSE MILL,66,1,4,98
3929557,400230,4_DALBY__33A,QLD,T2_DALBY,1MN2,DALBY 110KV,33,1,4,98
3929508,400240,4_DALBY_110A,QLD,T2_DALBY,4MN4,DALBY 110KV,110,1,4,98
206764,400500,4GLADST___GT,QLD,T5_GLAD,5X37,GLADSTONE 132KV,6.6,1,4,98
206763,400503,4GLADST___G3,QLD,T5_GLAD,3X2,GLADSTONE 132KV,15.75,1,4,98
206762,400504,4GLADST___G4,QLD,T5_GLAD,4X3,GLADSTONE 132KV,15.75,1,4,98
206765,400520,4GLADST___6A,QLD,T5_GLAD,5X36,GLADSTONE 132KV,6.6,1,4,98
3968226,400541,4GLADST_132B,QLD,T5_GLAD,4MN3,GLADSTONE 132KV,132,1,4,98
3967628,400542,4GLADST_132C,QLD,T5_GLAD,4MN4,GLADSTONE 132KV,132,1,4,98
4983247,400730,4__MDSS__66A,QLD,MDSS,6065,MDSS,66,1,4,98
206075,400820,4GYMPIE__11A,QLD,T8_GYMP,16,GYMPIE 132KV,11,1,4,98
837053,400821,4GYMPIE__11B,QLD,T8_GYMP,17,GYMPIE 132KV,11,1,4,98
206072,400830,4GYMPIE__33A,QLD,T8_GYMP,11,GYMPIE 132KV,33,1,4,98
206062,400840,4GYMPIE_132A,QLD,T8_GYMP,2,GYMPIE 132KV,132,1,4,98
206063,400841,4GYMPIE_132B,QLD,T8_GYMP,1,GYMPIE 132KV,132,1,4,98
655990,400940,4UPRKED_110A,QLD,H23_UKED,1,H23 UPPER KEDRON 110KV,110,1,4,98
206082,401030,4YRNLEA__33A,QLD,T10_YARR,3,YARRANLEA 110KV,33,1,4,98
4981529,401040,4YRNLEA_110A,QLD,T10_YARR,734,YARRANLEA 110KV,110,1,4,98
4981526,401041,4YRNLEA_110B,QLD,T10_YARR,733,YARRANLEA 110KV,110,1,4,98
3967937,401134,4CABLTR__33E,QLD,T11_CBLT,2MN3,CABOOLTURE 110KV,33,1,4,98
206099,401140,4CABLTR_110A,QLD,T11_CBLT,16,CABOOLTURE 110KV,110,1,4,98
206085,401141,4CABLTR_110B,QLD,T11_CBLT,2,CABOOLTURE 110KV,110,1,4,98
206098,401142,4CABLTR_110C,QLD,T11_CBLT,15,CABOOLTURE 110KV,110,1,4,98
206113,401230,4KILKVN__66A,QLD,T12_KILK,12,KILKIVAN 132KV,66,1,4,98
206103,401240,4KILKVN_132A,QLD,T12_KILK,4,KILKIVAN 132KV,132,1,4,98
3925961,401241,4KILKVN_132B,QLD,T12_KILK,7331,KILKIVAN 132KV,132,1,4,98
206136,401330,4CHINCL__33A,QLD,T13_CHIN,4,CHINCHILLA 132KV,33,1,4,98
206123,401340,4CHINCL_132A,QLD,T13_CHIN,13,CHINCHILLA 132KV,132,1,4,98
206130,401341,4CHINCL_110A,QLD,T13_CHIN,5,CHINCHILLA 132KV,110,1,4,98
206119,401630,4NAMBOR__33A,QLD,T16_NAMB,8,NAMBOUR 132KV,33,1,4,98
206117,401640,4NAMBOR_132A,QLD,T16_NAMB,3,NAMBOUR 132KV,132,1,4,98
206118,401641,4NAMBOR_132B,QLD,T16_NAMB,2,NAMBOUR 132KV,132,1,4,98
206793,401930,4GLDSTH__66A,QLD,T19_GSTH,26,GLADSTONE SOUTH 132KV,66,1,4,98
206794,401931,4GLDSTH__66B,QLD,T19_GSTH,27,GLADSTONE SOUTH 132KV,66,1,4,98
1337221,401940,4GLDSTH_132A,QLD,T19_GSTH,33,GLADSTONE SOUTH 132KV,132,1,4,98
206792,401941,4GLDSTH_132B,QLD,T19_GSTH,30,GLADSTONE SOUTH 132KV,132,1,4,98
206165,402030,4BUNDBG__66A,QLD,T20_BUND,10,BUNDABERG 132KV,66,1,4,98
206153,402040,4BUNDBG_132A,QLD,T20_BUND,1,BUNDABERG 132KV,132,1,4,98
206805,402120,4QLDALU__11A,QLD,T21_QAL,1,QAL  (QLD. ALUMINIUM) 132KV,11,1,4,98
206801,402140,4QLDALU_132A,QLD,T21_QAL,12,QAL  (QLD. ALUMINIUM) 132KV,132,1,4,98
206802,402141,4QLDALU_132B,QLD,T21_QAL,10,QAL  (QLD. ALUMINIUM) 132KV,132,1,4,98
2035054,402144,4QLDALU_132E,QLD,T21_QAL,15,QAL  (QLD. ALUMINIUM) 132KV,132,1,4,98
2035055,402145,4QLDALU_132F,QLD,T21_QAL,14,QAL  (QLD. ALUMINIUM) 132KV,132,1,4,98
206858,402330,4ROCKHA__66A,QLD,T23_ROCK,15,ROCKHAMPTON 132KV,66,1,4,98
206855,402341,4ROCKHA_132B,QLD,T23_ROCK,14,ROCKHAMPTON 132KV,132,1,4,98
206853,402343,4ROCKHA_132C,QLD,T23_ROCK,13,ROCKHAMPTON 132KV,132,1,4,98
206175,402430,4RUNCRN__33A,QLD,T24_RUNC,7,RUNCORN 110KV,33,1,4,98
206169,402443,4RUNCRN_110D,QLD,T24_RUNC,1,RUNCORN 110KV,110,1,4,98
206872,402630,4BILOEL__66A,QLD,T26_BILO,10,BILOELA 132KV,66,1,4,98
206865,402640,4BILOEL_132A,QLD,T26_BILO,7,BILOELA 132KV,132,1,4,98
206863,402641,4BILOEL_132B,QLD,T26_BILO,1,BILOELA 132KV,132,1,4,98
206870,402646,4BILOEL_132G,QLD,T26_BILO,9,BILOELA 132KV,132,1,4,98
206886,402730,4_MOURA__66A,QLD,T27_MRA,12,MOURA 132KV,66,1,4,98
206875,402741,4_MOURA_132B,QLD,T27_MRA,4MN1,MOURA 132KV,132,1,4,98
2818338,402930,4POSTRG__33A,QLD,SST29,3,POSTMANS RIDGE,33,1,4,98
2818334,402940,4POSTRG_110A,QLD,SST29,2,POSTMANS RIDGE,110,1,4,98
206200,403030,4ASHWST__33A,QLD,T30_ASHW,9,ASHGROVE WEST 110KV,33,1,4,98
206192,403040,4ASHWST_110A,QLD,T30_ASHW,2,ASHGROVE WEST 110KV,110,1,4,98
206889,403140,4BARALB_132A,QLD,T31_BRAL,2,BARALABA 132KV,132,1,4,98
206896,403201,4BLKWTR___S1,QLD,T32_BWTR,4,BLACKWATER 132KV,132,2,4,98
206917,403230,4BLKWTR__66A,QLD,T32_BWTR,16,BLACKWATER 132KV,66,1,4,98
206918,403231,4BLKWTR__66B,QLD,T32_BWTR,24,BLACKWATER 132KV,66,1,4,98
3966842,403340,4_SSCOR_132A,QLD,SSCOR,7186,SSCOR,132,1,4,98
207150,403401,4MORANB___S1,QLD,T34_MRNB,2,MORANBAH 132KV,132,2,4,98
207163,403430,4MORANB__66A,QLD,T34_MRNB,11,MORANBAH 132KV,66,1,4,98
206920,403501,4DYSART___S1,QLD,T35_DYST,8,DYSART 132KV,132,2,4,98
206928,403530,4DYSART__66A,QLD,T35_DYST,9,DYSART 132KV,66,1,4,98
207169,403601,4INVCTA___G1,QLD,T36_INVA,1,INVICTA MILL 132KV,11,2,4,98
207167,403640,4INVCTA_132A,QLD,T36_INVA,5,INVICTA MILL 132KV,132,1,4,98
207217,403801,4MACKAY___G1,QLD,T38_MKAY,15,MACKAY 132KV,11,4,4,98
3970721,403830,4MACKAY__33A,QLD,T38_MKAY,A,MACKAY 132KV,33,1,4,98
4982729,403840,4MACKAY_132A,QLD,T38_MKAY,4MN3,MACKAY 132KV,132,1,4,98
207199,403841,4MACKAY_132B,QLD,T38_MKAY,12,MACKAY 132KV,132,4,4,98
207203,403848,4MACKAY_132I,QLD,T38_MKAY,4T1,MACKAY 132KV,132,1,4,98
4982416,403850,4MACKAY_132K,QLD,T38_MKAY,4MN1,MACKAY 132KV,132,1,4,98
3970308,403931,4PROSER__66B,QLD,T39_PROS,B,PROSERPINE 132KV,66,1,4,98
3970310,403932,4PROSER__66C,QLD,T39_PROS,A,PROSERPINE 132KV,66,1,4,98
4969565,403964,4PROSER_132Y,QLD,T39_PROS,4MN1,PROSERPINE 132KV,132,1,4,98
3965348,404140,4DURNGT_132A,QLD,DUR_TEE,7114,DUARINGA TEE,132,1,4,98
3965346,404201,4DUARNG___S1,QLD,T210_DUR,SVC1,DUARINGA 132KV,132,2,4,98
206216,404330,4SOUTHT__33A,QLD,T43_STWB,2MN1,SOUTH TOOWOOMBA 110KV,33,1,4,98
4969598,404343,4SOUTHT_110D,QLD,T43_STWB,4MN2,SOUTH TOOWOOMBA 110KV,110,1,4,98
3930036,404430,4STUART__66A,QLD,T44_STRT,19,STUART,66,1,4,98
207245,404630,4GARBUT__66A,QLD,T46_GARB,2,GARBUTT 132KV,66,1,4,98
207251,404640,4GARBUT_132A,QLD,T46_GARB,6,GARBUTT 132KV,132,1,4,98
207249,404641,4GARBUT_132B,QLD,T46_GARB,5,GARBUTT 132KV,132,1,4,98
207269,404730,4INGHAM__66A,QLD,T47_INGM,9,INGHAM 132KV,66,1,4,98
207278,404820,4_TULLY__22A,QLD,T48_TLLY,7,TULLY 132KV,22,1,4,98
207272,404840,4_TULLY_132A,QLD,T48_TLLY,1,TULLY 132KV,132,1,4,98
207119,404901,4KAREPS___G1,QLD,KAR_H_PS,3,T49 KAREEYA,11,2,4,98
207120,404902,4KAREPS___G2,QLD,KAR_H_PS,4,T49 KAREEYA,11,2,4,98
207121,404903,4KAREPS___G3,QLD,KAR_H_PS,5,T49 KAREEYA,11,2,4,98
207122,404904,4KAREPS___G4,QLD,KAR_H_PS,6,T49 KAREEYA,11,2,4,98
381010,404905,4KAREPS___G5,QLD,KAR_H_PS,34,T49 KAREEYA,6.6,4,4,98
381007,404920,4KAREPS__22A,QLD,KAR_H_PS,31,T49 KAREEYA,22,1,4,98
207143,404941,4KAREPS_132B,QLD,KAR_H_PS,25,T49 KAREEYA,132,1,4,98
207136,404942,4KAREPS_132C,QLD,KAR_H_PS,18,T49 KAREEYA,132,1,4,98
207290,405020,4INNSFL__22A,QLD,T50_INFL,10,INISFAIL 132KV,22,1,4,98
2185381,405040,4INNSFL_132A,QLD,T50_INFL,94,INISFAIL 132KV,132,4,4,98
207281,405041,4INNSFL_132B,QLD,T50_INFL,2,INISFAIL 132KV,132,1,4,98
207312,405120,4CAIRNS__22A,QLD,T51_CRNS,11,CAIRNS 132KV,22,1,4,98
3929050,405143,4CAIRNS_132D,QLD,T51_CRNS,7227,CAIRNS 132KV,132,1,4,98
3930005,405144,4CAIRNS_132E,QLD,T51_CRNS,7226,CAIRNS 132KV,132,1,4,98
3930548,405145,4CAIRNS_132F,QLD,T51_CRNS,7225,CAIRNS 132KV,132,1,4,98
4983224,405231,4SLADVA__33A,QLD,SLADVALE,LWS1,SLADVALE,33,1,4,98
4983231,405232,4SLADVA__33B,QLD,SLADVALE,LWK2,SLADVALE,33,1,4,98
207327,405320,4KAMRGA__22A,QLD,T53_KAM,4,KAMERUNGA 132KV,22,1,4,98
972895,405322,4KAMRGA__22C,QLD,T53_KAM,12,KAMERUNGA 132KV,22,1,4,98
207319,405340,4KAMRGA_132A,QLD,T53_KAM,8,KAMERUNGA 132KV,132,1,4,98
207334,405401,4BARRON___G1,QLD,T54_BG_H,3,BARRON GORGE PS 132KV,11,2,4,98
207335,405402,4BARRON___G2,QLD,T54_BG_H,4,BARRON GORGE PS 132KV,11,2,4,98
207351,405530,4TURKIN__66A,QLD,T55_TURK,8,TURKINJE 132KV,66,1,4,98
207340,405540,4TURKIN_132A,QLD,T55_TURK,1,TURKINJE 132KV,132,1,4,98
207366,405630,4TVLSTH__66A,QLD,T56_TV_S,9,TOWNSVILLE SOUTH 132KV,66,1,4,98
3930053,405631,4TVLSTH__66B,QLD,T56_TV_S,6081,TOWNSVILLE SOUTH 132KV,66,1,4,98
207354,405640,4TVLSTH_132A,QLD,T56_TV_S,1,TOWNSVILLE SOUTH 132KV,132,1,4,98
4981942,405701,4MARYRO__SF1,QLD,MARYR_SF,GEN,MARYROROUGH SF,0.55,2,4,98
4981924,405730,4MARYRO__33A,QLD,MARYR_SF,2MN1,MARYROROUGH SF,33,1,4,98
206225,405830,4WARWCK__33A,QLD,T58_WRCK,2MN1,WARWICK 110KV,33,1,4,98
206222,405840,4WARWCK_110A,QLD,T58_WRCK,736,WARWICK 110KV,110,1,4,98
4986484,405937,4MARYBH__66H,QLD,T59_MRBO,6,MARYBOROUGH 132KV,66,1,4,98
206229,405940,4MARYBH_132A,QLD,T59_MRBO,2,MARYBOROUGH 132KV,132,1,4,98
206245,406030,4STNTHP__33A,QLD,T60_STAN,4,STANTHORPE 110KV,33,1,4,98
206242,406040,4STNTHP_110A,QLD,T60_STAN,3,STANTHORPE 110KV,110,1,4,98
3969136,406130,4PNDOIN__66A,QLD,T61_PAND,3T5,PANDOIN 132KV,66,1,4,98
3927576,406140,4PNDOIN_132A,QLD,T61_PAND,7115,PANDOIN 132KV,132,1,4,98
4979889,406201,4KENEDY_BAT1,QLD,KEPG,BATT,KEP 33KV GRID,0.4,4,4,98
4979915,406230,4KENEDY__33A,QLD,KEPG,2MN1,KEP 33KV GRID,33,4,4,98
4979903,406232,4KENEDYSYNC1,QLD,KEPG,1T1,KEP 33KV GRID,11,4,4,98
4979913,406301,4KENEDS__SF1,QLD,KEPG_SF,GEN,KEPG SOLAR FARM,0.55,4,4,98
4979922,406330,4KENEDS__33A,QLD,KEPG_SF,2MN1,KEPG SOLAR FARM,33,4,4,98
4979917,406401,4KENEDW__WF1,QLD,KEPG_WF,GEN,KEPG WIND FARM,0.65,4,4,98
4979924,406430,4KENEDW__33A,QLD,KEPG_WF,2MN1,KEPG WIND FARM,33,4,4,98
4973726,406501,4ALLIGC___S1,QLD,T65_ALCK,REG,ALLIGATOR CREEK,132,2,4,98
207381,406530,4ALLIGC__33A,QLD,T65_ALCK,7,ALLIGATOR CREEK,33,1,4,98
207374,406540,4ALLIGC_132A,QLD,T65_ALCK,2,ALLIGATOR CREEK,132,1,4,98
4979912,406630,4JARDIN__66A,QLD,JRDNE_CK,6382,JARDINE CREEK,66,4,4,98
4979900,406632,4JARDIN__33A,QLD,JRDNE_CK,2MN1,JARDINE CREEK,33,4,4,98
4979890,406640,4JARDIN_132A,QLD,JRDNE_CK,7460,JARDINE CREEK,132,4,4,98
2185486,406730,4KEMMIS__66A,QLD,T67_KMIS,8,KEMMIS 132KV,66,1,4,98
2185484,406731,4KEMMIS__66B,QLD,T67_KMIS,7,KEMMIS 132KV,66,1,4,98
1512240,406740,4KEMMIS_132A,QLD,T67_KMIS,1,KEMMIS 132KV,132,1,4,98
207390,406930,4NEWLND__66A,QLD,T69_NLDS,7,NEWLANDS 132KV,66,1,4,98
207384,406940,4NEWLND_132A,QLD,T69_NLDS,2,NEWLANDS 132KV,132,1,4,98
206246,407040,4COOROY_132A,QLD,T70_CORY,2,COOROY 132KV,132,1,4,98
206938,407130,4CLRMNT__66A,QLD,T71_CLMT,3,CLERMONT 132KV,66,1,4,98
206931,407140,4CLRMNT_132A,QLD,T71_CLMT,2,CLERMONT 132KV,132,1,4,98
206944,407230,4BARCAL__66A,QLD,T72_BARC,6,BARCALDINE 132KV,66,1,4,98
206939,407240,4BARCAL_132A,QLD,T72_BARC,1,BARCALDINE 132KV,132,1,4,98
836793,407330,4_DOBOY__33A,QLD,SSDBS,12,DOBOY BULK SUPPLY 110KV,33,1,4,98
2165081,407340,4_DOBOY_110A,QLD,SSDBS,17,DOBOY BULK SUPPLY 110KV,110,1,4,98
2165082,407341,4_DOBOY_110B,QLD,SSDBS,16,DOBOY BULK SUPPLY 110KV,110,1,4,98
2165083,407342,4_DOBOY_110C,QLD,SSDBS,15,DOBOY BULK SUPPLY 110KV,110,1,4,98
3924827,407430,4GLDNTH__66A,QLD,T74_GNTH,3MN3,GLADSTONE NORTH 132KV,66,1,4,98
3925486,407452,4GLDNTH_132M,QLD,T74_GNTH,4MN1,GLADSTONE NORTH 132KV,132,1,4,98
206272,407520,4NERANG__11A,QLD,T75_NRNG,7,NERANG 110KV,11,1,4,98
971763,407523,4NERANG__11D,QLD,T75_NRNG,10,NERANG 110KV,11,1,4,98
206266,407540,4NERANG_110A,QLD,T75_NRNG,3,NERANG 110KV,110,1,4,98
206483,407601,4BARCLD___G1,QLD,BCDE_PS,1,BARCALDINE PS,11,2,4,98
206482,407640,4BARCLD_132A,QLD,BCDE_PS,3,BARCALDINE PS,132,1,4,98
3968953,407740,4KIDSTN_132A,QLD,T77_KIDS,4MN1,KIDSTON,132,1,4,98
206282,407830,4LOCROS__33A,QLD,T78_LOCK,8,LOCKROSE 110KV,33,1,4,98
206275,407840,4LOCROS_110A,QLD,T78_LOCK,1,LOCKROSE 110KV,110,1,4,98
3971107,407940,4YULEBA_132A,QLD,H79_YULN,4MN1,YULEBA NORTH,132,1,4,98
3971105,407980,4YULEBA_275A,QLD,H79_YULN,8MN1,YULEBA NORTH,275,1,4,98
206292,408020,4REDBPL__11A,QLD,T80_REDB,7,REDBANK PLAINS 110KV,11,1,4,98
3307917,408021,4REDBPL__11B,QLD,T80_REDB,10,REDBANK PLAINS 110KV,11,1,4,98
206286,408040,4REDBPL_110A,QLD,T80_REDB,2,REDBANK PLAINS 110KV,110,1,4,98
3928222,408120,4CADESC__11A,QLD,T81_CADE,1MN4,CADES COUNTY 110KV,11,1,4,98
3928223,408121,4CADESC__11B,QLD,T81_CADE,1MN2,CADES COUNTY 110KV,11,1,4,98
206295,408140,4CADESC_110A,QLD,T81_CADE,2,CADES COUNTY 110KV,110,1,4,98
3971476,408241,4EUROMB_132B,QLD,H80_ERMB,4MN1,EUROMBAH,132,1,4,98
3971473,408284,4EUROMB_275E,QLD,H80_ERMB,8901,EUROMBAH,275,1,4,98
3971472,408285,4EUROMB_275F,QLD,H80_ERMB,8900,EUROMBAH,275,1,4,98
205805,408307,4ROMAPS___G7,QLD,ROMA_PS,1,ROMA POWER STATION,10.5,1,4,98
205806,408308,4ROMAPS___G8,QLD,ROMA_PS,2,ROMA POWER STATION,10.5,2,4,98
206311,408420,4__ROMA__10A,QLD,T83_ROMA,8X5,ROMA 132KV,10.5,1,4,98
206310,408421,4__ROMA__10B,QLD,T83_ROMA,7X4,ROMA 132KV,10.5,1,4,98
206304,408440,4__ROMA_132A,QLD,T83_ROMA,1,ROMA 132KV,132,1,4,98
3930742,408631,4RACEVW__33B,QLD,SSRVW,2MN3,RACEVIEW,33,1,4,98
3931346,408642,4RACEVW_110B,QLD,SSRVW,714,RACEVIEW,110,1,4,98
3931581,408643,4RACEVW_110C,QLD,SSRVW,713,RACEVIEW,110,1,4,98
3928467,409020,4CRNCTY__22A,QLD,T165_CCY,2MN1,CAIRNS CITY 132KV,22,1,4,98
3929051,409041,4CRNCTY_132B,QLD,T165_CCY,7227,CAIRNS CITY 132KV,132,1,4,98
3929056,409042,4CRNCTY_132C,QLD,T165_CCY,1,CAIRNS CITY 132KV,132,1,4,98
3928485,409043,4CRNCTY_132D,QLD,T165_CCY,4T2,CAIRNS CITY 132KV,132,1,4,98
207396,409230,4DNGLSN__66A,QLD,T92_DNGL,4,DAN GLEESON 132KV,66,1,4,98
207394,409240,4DNGLSN_132A,QLD,T92_DNGL,1,DAN GLEESON 132KV,132,1,4,98
3493471,409241,4DNGLSN_132B,QLD,T92_DNGL,8,DAN GLEESON 132KV,132,1,4,98
3927045,409320,4CARNSN__22A,QLD,T93_CNTH,2,CAIRNS NORTH 132KV,22,1,4,98
3927048,409340,4CARNSN_132A,QLD,T93_CNTH,7333,CAIRNS NORTH 132KV,132,1,4,98
3927047,409341,4CARNSN_132B,QLD,T93_CNTH,7332,CAIRNS NORTH 132KV,132,1,4,98
3925899,409430,4TVEAST__66A,QLD,T94_TVE,1T1,TOWNSVILLE EAST,66,1,4,98
3925900,409440,4TVEAST_132A,QLD,T94_TVE,7303,TOWNSVILLE EAST,132,1,4,98
4975010,409532,4MILCHS__66C,QLD,T95_MILL,LCR,MILLCHESTER 132KV,66,1,4,98
207400,409540,4MILCHS_132A,QLD,T95_MILL,1,MILLCHESTER 132KV,132,1,4,98
206945,409740,4GREGRY_132A,QLD,T97_GREG,1,GREGORY 132KV,132,2,4,98
206948,409801,4_DINGO___S1,QLD,T98_DNGO,2,DINGO 132KV,132,4,4,98
206952,409940,4GRANTL_132A,QLD,T99_GRNT,1,GRANTLEIGH 132KV,132,1,4,98
3969051,410040,4ROKLND_132A,QLD,T100_RCK,4MN1,ROCKLANDS,132,1,4,98
206955,410140,4CALMON_132A,QLD,T101_CMD,1,CALLEMONDAH 132KV,132,1,4,98
4986147,410401,4WESTER__SF1,QLD,H104_WDS,GEN1,WESTERN DOWNS (HOPELAND) SOLAR FARM,0.65,1,4,98
4986144,410402,4WESTER__SF2,QLD,H104_WDS,GEN2,WESTERN DOWNS (HOPELAND) SOLAR FARM,0.65,1,4,98
4986149,410403,4WESTER__SF3,QLD,H104_WDS,GEN3,WESTERN DOWNS (HOPELAND) SOLAR FARM,0.65,1,4,98
4986136,410404,4WESTER__SF4,QLD,H104_WDS,GEN4,WESTERN DOWNS (HOPELAND) SOLAR FARM,0.65,1,4,98
4986137,410430,4WESTER__33A,QLD,H104_WDS,GTX1,WESTERN DOWNS (HOPELAND) SOLAR FARM,33,1,4,98
4986138,410433,4WESTER__33D,QLD,H104_WDS,GTX4,WESTERN DOWNS (HOPELAND) SOLAR FARM,33,1,4,98
4986142,410434,4WESTER__33E,QLD,H104_WDS,GTX3,WESTERN DOWNS (HOPELAND) SOLAR FARM,33,1,4,98
4986155,410435,4WESTER__33F,QLD,H104_WDS,GTX2,WESTERN DOWNS (HOPELAND) SOLAR FARM,33,1,4,98
4985876,410436,4WESTER__33G,QLD,H104_WDS,2MN3,WESTERN DOWNS (HOPELAND) SOLAR FARM,33,1,4,98
4985872,410437,4WESTER__33H,QLD,H104_WDS,2MN2,WESTERN DOWNS (HOPELAND) SOLAR FARM,33,1,4,98
4985877,410438,4WESTER__33I,QLD,H104_WDS,2MN1,WESTERN DOWNS (HOPELAND) SOLAR FARM,33,1,4,98
4985866,410482,4WESTER_275C,QLD,H104_WDS,8MN1,WESTERN DOWNS (HOPELAND) SOLAR FARM,275,1,4,98
207401,410501,4OONOOI_SVC1,QLD,T105_OON,1,OONOOIE 132KV,132,1,4,98
3969016,410640,4WANDOO_132A,QLD,T106_WAN,4MN1,WANDOO,132,1,4,98
207405,410701,4COPBEL__S1,QLD,T107_COP,2,COPPABELLA 132KV,132,1,4,98
207404,410740,4COPBEL_132A,QLD,T107_COP,1,COPPABELLA 132KV,132,1,4,98
3930604,410831,4BEENLH__33B,QLD,T108_BNL,2M31,BEENLEIGH 110KV,33,1,4,98
206324,410840,4BEENLH_110A,QLD,T108_BNL,1,BEENLEIGH 110KV,110,1,4,98
3969181,410940,4MORANS_132A,QLD,T109_MBS,4MN1,MORANBAH STH,132,1,4,98
207408,411040,4PKDOWN_132A,QLD,T110_PKD,2,PEAK DOWNS 132KV,132,1,4,98
207409,411041,4PKDOWN_132B,QLD,T110_PKD,1,PEAK DOWNS 132KV,132,1,4,98
206965,411140,4NWCHPK_132A,QLD,T111_NOR,2,NORWICH PARK 132KV,132,1,4,98
206966,411141,4NWCHPK_132B,QLD,T111_NOR,1,NORWICH PARK 132KV,132,1,4,98
207411,411201,4MTMCLR___S1,QLD,T112_MTM,1,MT MCLAREN 132KV,132,2,4,98
3969043,411640,4TORGTN_110A,QLD,T116_TOR,7234,TORRINGTON,110,1,4,98
3969042,411641,4TORGTN_110B,QLD,T116_TOR,7233,TORRINGTON,110,1,4,98
3969139,412040,4KORENA_132A,QLD,T120_KOR,4MN1,KORENAN,132,1,4,98
3969064,412340,4MUNGAR_132A,QLD,T123_MUN,4MN1,MUNGAR,132,1,4,98
206339,412440,4TRAVST_132A,QLD,T124_TRV,2,TRAVESTON 132KV,132,1,4,98
206970,412730,4EGANHL__66A,QLD,T127_EGN,4,EGANS HILL 132KV,66,1,4,98
206968,412740,4EGANHL_132A,QLD,T127_EGN,1,EGANS HILL 132KV,132,1,4,98
3926645,412820,4ROBINA__11A,QLD,T128_RBA,12,ROBINA 110KV,11,1,4,98
971847,412821,4ROBINA__11B,QLD,T128_RBA,13,ROBINA 110KV,11,1,4,98
206345,412840,4ROBINA_110A,QLD,T128_RBA,2,ROBINA 110KV,110,1,4,98
3084343,412920,4EDMOTN__22A,QLD,T129_EDM,4,EDMONTON 132KV,22,1,4,98
3084330,412940,4EDMOTN_132A,QLD,T129_EDM,14,EDMONTON 132KV,132,1,4,98
3084336,412941,4EDMOTN_132B,QLD,T129_EDM,2,EDMONTON 132KV,132,1,4,98
3084329,412942,4EDMOTN_132C,QLD,T129_EDM,13,EDMONTON 132KV,132,1,4,98
3925544,413030,4BOATCK__66A,QLD,T130_BCK,3MN2,BOAT CREEK,66,1,4,98
3925524,413040,4BOATCK_132A,QLD,T130_BCK,2,BOAT CREEK,132,1,4,98
3925525,413041,4BOATCK_132B,QLD,T130_BCK,1,BOAT CREEK,132,1,4,98
206361,413130,4__ISIS__66A,QLD,T131_ISI,8,ISIS 132KV,66,1,4,98
206355,413140,4__ISIS_132A,QLD,T131_ISI,3,ISIS 132KV,132,1,4,98
4979407,413230,4ISISRV__66A,QLD,ISISRV_T,M022,ISIS RVR,66,1,4,98
4979410,413231,4ISISRV__66B,QLD,ISISRV_T,IR_T,ISIS RVR,66,1,4,98
4979422,413232,4ISISRV__33A,QLD,ISISRV_T,2T1,ISIS RVR,33,1,4,98
207416,413420,4CARDWL__22A,QLD,T134_CDW,3,CARDWELL 132KV,22,1,4,98
3968480,413450,4CARDWL_132K,QLD,T134_CDW,7388,CARDWELL 132KV,132,1,4,98
4979409,413501,4CHILDE__SF1,QLD,CHLDR_SF,GEN,CHILDERS SF,0.65,2,4,98
